Name,Socket,Form Factor,Max Memory,Memory Slots,Rating,Rating Count,Price
 Gigabyte GA-H87TN  ,LGA1150,Thin Mini ITX,8 GB,2,0, 0,
 MSI CSM-H81M-P32  ,LGA1150,Micro ATX,16 GB,2,0, 0,
 Gigabyte GA-Z87X-UD7 TH  ,LGA1150,EATX,32 GB,4,0, 0,
 MSI A55M-E33  ,FM2+,Micro ATX,32 GB,2,4, 6,
 MSI CSM-H87M-G43  ,LGA1150,Micro ATX,32 GB,4,5, 3,
 Asus H81T/CSM  ,LGA1150,Thin Mini ITX,16 GB,2,0, 0,
 Gigabyte GA-B85N  ,LGA1150,Mini ITX,16 GB,2,4, 3,
 MSI Z87 MPOWER MAX AC  ,LGA1150,ATX,32 GB,4,4, 2,
 Foxconn H81MXV-D  ,LGA1150,Micro ATX,16 GB,2,0, 0,
 Asus A78M-A  ,FM2+,Micro ATX,64 GB,4,0, 0,
 Asus A55BM-K  ,FM2+,Micro ATX,32 GB,2,4, 3,
 MSI H81M-E35 V2  ,LGA1150,Micro ATX,16 GB,2,3, 1,
 Gigabyte GA-F2A55M-S1  ,FM2+,Micro ATX,64 GB,2,4, 2,
 Asus F2A85-M2  ,FM2,Micro ATX,64 GB,4,0, 0,
 Gigabyte GA-Z97X-SOC FORCE  ,LGA1150,ATX,32 GB,4,5, 5,
 Biostar H81MHC  ,LGA1150,Micro ATX,16 GB,2,0, 0,
 Asus Z97-DELUXE  ,LGA1150,ATX,32 GB,4,4, 3,
 Gigabyte GA-Z97X-UD7 TH  ,LGA1150,ATX,32 GB,4,5, 2,
 Gigabyte GA-Z97X-Gaming GT  ,LGA1150,ATX,32 GB,4,5, 5,
 MSI Z97 U3 Plus  ,LGA1150,ATX,32 GB,4,4, 3,
 Asus A78M-E  ,FM2+,Micro ATX,32 GB,2,4, 2,
 ASRock Z97M Pro4  ,LGA1150,Micro ATX,32 GB,4,5, 16,
 MSI H97I AC  ,LGA1150,Mini ITX,16 GB,2,5, 4,
 ASRock H97M  ,LGA1150,Micro ATX,16 GB,2,0, 0,
 MSI X99S GAMING 9 AC  ,LGA2011-3,EATX,128 GB,8,0, 0,
 MSI H97M Eco  ,LGA1150,Micro ATX,32 GB,4,0, 0,
 Asus GRYPHON Z97 ARMOR EDITION  ,LGA1150,Micro ATX,32 GB,4,4, 3,
 ASRock X99 OC Formula  ,LGA2011-3,EATX,128 GB,8,0, 0,
 ASRock X99 Professional  ,LGA2011-3,EATX,128 GB,8,0, 0,
 ASRock Z97 Extreme6/ac  ,LGA1150,ATX,32 GB,4,0, 0,
 Asus SABERTOOTH Z97 MARK1  ,LGA1150,ATX,32 GB,4,5, 2,
 Supermicro C7X99-OCE-F  ,LGA2011-3,ATX,128 GB,8,0, 0,
 Asus Z97-PRO,LGA1150,ATX,32 GB,4,5, 2,
 Gigabyte GA-X99-Gaming 5P  ,LGA2011-3,EATX,128 GB,8,4, 1,
 ASRock QC5000-ITX/PH  ,Integrated A4-5000,Mini ITX,32 GB,2,0, 0,
 MSI A78M-E45 V2  ,FM2+,Micro ATX,64 GB,4,0, 0,
 Gigabyte GA-H81M-D3V  ,LGA1150,Micro ATX,16 GB,2,4, 2,
 Supermicro X10SAT-O  ,LGA1150,ATX,32 GB,4,0, 0,
 Gigabyte GA-Z170X-Gaming GT  ,LGA1151,ATX,64 GB,4,0, 0,
 ASRock H170 Pro4  ,LGA1151,ATX,64 GB,4,0, 0,
 ASRock H170M-ITX/ac  ,LGA1151,Mini ITX,32 GB,2,4, 1,
 ECS Z170-CLAYMORE  ,LGA1151,ATX,64 GB,4,0, 0,
 ASRock B150M-ITX  ,LGA1151,Mini ITX,32 GB,2,4, 1,
 Supermicro C7Z170-M  ,LGA1151,Micro ATX,64 GB,4,3, 2,
 Supermicro C7Z170-SQ  ,LGA1151,ATX,64 GB,4,0, 0,
 Gigabyte GA-MA790GP-DS4H  ,AM3/AM2+,ATX,8 GB,4,0, 0,
 ASRock H170A-X1/3.1  ,LGA1151,ATX,64 GB,4,3, 1,
 Asus Z170-PREMIUM  ,LGA1151,ATX,64 GB,4,3, 2,
 ASRock B150M-HDS  ,LGA1151,Micro ATX,32 GB,2,0, 0,
 Asus H170-PRO/CSM  ,LGA1151,ATX,64 GB,4,0, 0,
 MSI H170M ECO  ,LGA1151,Micro ATX,32 GB,2,0, 0,
 Biostar H170GT3  ,LGA1151,Micro ATX,64 GB,4,0, 0,
 Supermicro MBD-X11SSH-F  ,LGA1151,Micro ATX,64 GB,4,0, 0,
 ASRock FM2A58M-HD+ R2.0  ,FM2+,Micro ATX,32 GB,2,0, 0,
 ASRock Z170M OC Formula  ,LGA1151,Micro ATX,32 GB,2,0, 0,
 Asus A88XM-A/USB 3.1  ,FM2+,Micro ATX,64 GB,4,0, 0,
 EVGA X99 FTW K  ,LGA2011-3,EATX,128 GB,8,4, 1,
 MSI X99A SLI  ,LGA2011-3,ATX,128 GB,8,0, 0,
 Asus H170-PRO/USB 3.1  ,LGA1151,ATX,64 GB,4,0, 0,
 ECS H110I-C4P  ,LGA1151,Mini ITX,32 GB,2,0, 0,
 MSI B150M GRENADE  ,LGA1151,Micro ATX,32 GB,2,4, 2,
 Asus B150-PRO  ,LGA1151,ATX,64 GB,4,0, 0,
 Gigabyte GA-Z270X-Gaming 9  ,LGA1151,EATX,64 GB,4,3, 1,
 ASRock Z270 SuperCarrier  ,LGA1151,ATX,64 GB,4,0, 0,
 MSI Z270 CAMO SQUAD  ,LGA1151,ATX,64 GB,4,4, 1,
 Asus PRIME B250M-J  ,LGA1151,Micro ATX,32 GB,2,0, 0,
 Supermicro X11SSA-F-B  ,LGA1151,ATX,64 GB,4,0, 0,
 Asus PRIME B250M-D  ,LGA1151,Micro ATX,32 GB,2,0, 0,
 Gigabyte GA-B250M-EVO ,LGA1151,Micro ATX,32 GB,2,0, 0,
 ASRock Fatal1ty Z370 Professional Gaming i7  ,LGA1151,ATX,64 GB,4,0, 0,
 Biostar X470GT8  ,AM4,ATX,64 GB,4,0, 0,
 EVGA B360 Micro Gaming  ,LGA1151,Micro ATX,32 GB,2,0, 0,
 ECS KAM1-I ,AM1,Mini ITX,16 GB,2,0, 0,
 ASRock Fatal1ty X99 Professional  ,LGA2011-3,EATX,128 GB,8,0, 0,
 Asus X299 Edition 30  ,LGA2066,ATX,256 GB,8,0, 0,
 ASRock Z490 Phantom Gaming 4/2.5G  ,LGA1200,ATX,128 GB,4,0, 0,
 ASRock Z490 Phantom Gaming 4SR  ,LGA1200,ATX,128 GB,4,0, 0,
 ASRock H410M-HDVP  ,LGA1200,Micro ATX,64 GB,2,0, 0,
 ASRock A520M-HDVP  ,AM4,Micro ATX,64 GB,2,0, 0,
 MSI B365M PRO-VD  ,LGA1151,Micro ATX,32 GB,2,0, 0,
 ASRock B560M Pro4/ac+  ,LGA1200,Micro ATX,128 GB,4,0, 0,
 Asus EX-B560M-V5  ,LGA1200,Micro ATX,64 GB,2,0, 0,
 Asus PRIME H510M-A WIFI/CSM  ,LGA1200,Micro ATX,64 GB,2,0, 0,
 Gigabyte B660M POWER DDR4  ,LGA1700,Micro ATX,64 GB,2,0, 0,
 Gigabyte H610M HD3P ,LGA1700,Micro ATX,64 GB,2,0, 0,
 Gigabyte Z690 UD DDR4 V2  ,LGA1700,ATX,128 GB,4,0, 0,
 Asus EX-B660M-V5-PRO-D4  ,LGA1700,Micro ATX,64 GB,2,0, 0,
 Gigabyte B760 AORUS ELITE DDR4  ,LGA1700,ATX,128 GB,4,0, 0,
 Gigabyte B760M AORUS PRO DDR4  ,LGA1700,Micro ATX,128 GB,4,0, 0,
 Biostar A320MD PRO  ,AM4,Micro ATX,32 GB,2,0, 0,
 Biostar B560MHP  ,LGA1200,Micro ATX,64 GB,2,0, 0,
 Gigabyte H410M K  ,LGA1200,Micro ATX,64 GB,2,0, 0,
 Biostar B550MT  ,AM4,Micro ATX,64 GB,2,0, 0,
 Biostar H610MHP 2.0  ,LGA1700,Micro ATX,64 GB,2,0, 0,
 Biostar H610MT-E  ,LGA1700,Micro ATX,64 GB,2,0, 0,
 Asus PRIME H610M-F D4 R2.0-CSM  ,LGA1700,Micro ATX,64 GB,2,0, 0,
 Gigabyte H610M D3H DDR4 ,LGA1700,Micro ATX,64 GB,2,0, 0,
 Gigabyte GA-H55N-USB3  ,LGA1156,Mini ITX,8 GB,2,0, 0,
 EVGA P55V  ,LGA1156,Micro ATX,16 GB,4,0, 0,
 Asus P7P55D Deluxe  ,LGA1156,ATX,16 GB,4,4, 1,
 Asus P7P55D Pro  ,LGA1156,ATX,16 GB,4,0, 0,
 EVGA 123-LF-E653-KR  ,LGA1156,ATX,16 GB,4,0, 0,
 Gigabyte GA-P55A-UD3P  ,LGA1156,ATX,16 GB,4,0, 0,
 Asus M4N98TD EVO  ,AM3,ATX,16 GB,4,5, 1,
 Gigabyte GA-MA74GM-S2  ,AM3/AM2+/AM2,Micro ATX,8 GB,2,0, 0,
 Asus M4A785TD-M EVO  ,AM3,Micro ATX,16 GB,4,0, 0,
 Gigabyte GA-MA785GT-UD3H  ,AM3,ATX,16 GB,4,0, 0,
 Asus M4A78T-E  ,AM3,ATX,16 GB,4,0, 0,
 Gigabyte GA-MA790GPT-UD3H  ,AM3,ATX,16 GB,4,0, 0,
 Gigabyte GA-890XA-UD3  ,AM3,ATX,16 GB,4,0, 0,
 ASRock 870 Extreme3  ,AM3,ATX,16 GB,4,0, 0,
 Gigabyte GA-880GA-UD3H  ,AM3,ATX,16 GB,4,5, 1,
 MSI 890FXA-GD70  ,AM3,ATX,16 GB,4,0, 0,
 Gigabyte GA-X58A-UD5  ,LGA1366,ATX,24 GB,6,0, 0,
 Asus P5G41C-M  ,LGA775,Micro ATX,8 GB,4,0, 0,
 Biostar MCP6P3  ,AM3,Micro ATX,8 GB,2,0, 0,
 ASRock N68-S UCC  ,AM3/AM2+/AM2,Micro ATX,8 GB,2,3, 1,
 EVGA 131-GT-E767-TR  ,LGA1366,ATX,24 GB,6,0, 0,
 ASRock P55 Pro/USB3  ,LGA1156,ATX,16 GB,4,0, 0,
 EVGA 132-GT-E768-TR  ,LGA1366,ATX,24 GB,6,0, 0,
 Asus M4A78LT-M LE  ,AM3,Micro ATX,8 GB,2,0, 0,
 ASRock G41M-LE  ,LGA775,Micro ATX,8 GB,2,0, 0,
 Biostar A880G+  ,AM3,Micro ATX,8 GB,2,5, 1,
 MSI Big Bang XPOWER  ,LGA1366,ATX,24 GB,6,0, 0,
 MSI X58A-GD45  ,LGA1366,ATX,24 GB,6,0, 0,
 Asus M4A77TD  ,AM3,ATX,16 GB,4,0, 0,
 Biostar G41 HD  ,LGA775,Micro ATX,4 GB,2,0, 0,
 Asus M4A77T/USB3  ,AM3,ATX,16 GB,4,0, 0,
 Biostar H55 HD  ,LGA1156,Micro ATX,8 GB,2,0, 0,
 ECS H57H-M ,LGA1156,Micro ATX,16 GB,4,0, 0,
 MSI P55A FUZION  ,LGA1156,ATX,16 GB,4,0, 0,
 Foxconn H55MX-S  ,LGA1156,Micro ATX,8 GB,2,0, 0,
 Asus P7H55-M LE  ,LGA1156,Micro ATX,8 GB,2,0, 0,
 Zotac 880GITX-A-E  ,AM3,Mini ITX,8 GB,2,5, 1,
 Gigabyte GA-H67MA-D2H  ,LGA1155,Micro ATX,16 GB,2,0, 0,
 Gigabyte GA-H67M-D2  ,LGA1155,Micro ATX,16 GB,2,0, 0,
 Gigabyte GA-P67A-UD4  ,LGA1155,ATX,16 GB,4,0, 0,
 Gigabyte GA-P67A-UD7  ,LGA1155,ATX,16 GB,4,0, 0,
 Asus P8H67-M  ,LGA1155,Micro ATX,32 GB,4,0, 0,
 Biostar TH67+  ,LGA1155,Micro ATX,16 GB,4,0, 0,
 Intel DX58SO2  ,LGA1366,ATX,24 GB,6,0, 0,
 MSI H55M-E21  ,LGA1156,Micro ATX,8 GB,2,0, 0,
 ASRock H67M-GE/HT  ,LGA1155,Micro ATX,32 GB,4,0, 0,
 MSI 890FXA-GD65  ,AM3,ATX,16 GB,4,5, 1,
 MSI X58A-GD65  ,LGA1366,ATX,24 GB,6,0, 0,
 Biostar TA785G3+  ,AM3,Micro ATX,16 GB,4,0, 0,
 Jetway JNC81-LF  ,AM2+/AM2,Mini ITX,4 GB,2,0, 0,
 MSI H67MA-E35 ,LGA1155,Micro ATX,16 GB,2,0, 0,
 Gigabyte G1.Guerrilla  ,LGA1366,EATX,24 GB,6,0, 0,
 Asus P8P67 ,LGA1155,ATX,32 GB,4,3, 1,
 MSI H67MS-E43 ,LGA1155,Micro ATX,32 GB,4,0, 0,
 ECS H61H2-M3,LGA1155,Micro ATX,16 GB,2,0, 0,
 Asus Sabertooth P67 ,LGA1155,ATX,32 GB,4,0, 0,
 ASRock 890GX Pro3  ,AM3,ATX,32 GB,4,0, 0,
 MSI P67A-GD80 ,LGA1155,ATX,32 GB,4,4, 1,
 ASRock H61ICAFE  ,LGA1155,ATX,16 GB,4,5, 1,
 Intel DH67BLB3  ,LGA1155,Micro ATX,32 GB,4,4, 4,
 Intel DH61DLB3  ,LGA1155,Mini ITX,8 GB,2,0, 0,
 MSI E350IA-E45  ,Integrated E-Series E-350,Mini ITX,8 GB,2,0, 0,
 Asus AT5NM10-I  ,Integrated Atom D510,Mini ITX,4 GB,2,0, 0,
 Asus E35M1-M PRO  ,Integrated E-Series E-350,Micro ATX,8 GB,2,0, 0,
 Gigabyte GA-Z68X-UD5-B3  ,LGA1155,ATX,32 GB,4,3, 1,
 MSI Z68MA-ED55 ,LGA1155,Micro ATX,32 GB,4,0, 0,
 Asus M4A785T-M  ,AM3,Micro ATX,16 GB,4,0, 0,
 Intel DP67BAB3  ,LGA1155,ATX,32 GB,4,0, 0,
 Biostar G31-M7G DVI  ,LGA775,Micro ATX,4 GB,2,0, 0,
 EVGA 130-SB-E675-KR  ,LGA1155,ATX,16 GB,4,0, 0,
 Zotac IONITX-K-E  ,Integrated Atom 330,Mini ITX,4 GB,2,0, 0,
 Intel DP67BGB3  ,LGA1155,ATX,32 GB,4,4, 2,
 ASRock H61M  ,LGA1155,Micro ATX,16 GB,2,0, 0,
 Gigabyte GA-Z68XP-UD5  ,LGA1155,ATX,32 GB,4,0, 0,
 Asus F1A75-M  ,FM1,Micro ATX,64 GB,4,0, 0,
 Asus AT5NM10T-I  ,Integrated Atom D525,Mini ITX,4 GB,2,0, 0,
 Asus P8Z68-M Pro  ,LGA1155,Micro ATX,32 GB,4,0, 0,
 MSI Z68A-GD65 ,LGA1155,ATX,32 GB,4,0, 0,
 ASRock 880GMH/U3S3  ,AM3+,Micro ATX,32 GB,4,0, 0,
 Gigabyte GA-H61N-USB3  ,LGA1155,Mini ITX,16 GB,2,0, 0,
 Gigabyte GA-A55M-S2V  ,FM1,Micro ATX,32 GB,2,0, 0,
 ASRock A55 Pro3  ,FM1,ATX,32 GB,4,0, 0,
 MSI Z68A-G43 ,LGA1155,ATX,32 GB,4,0, 0,
 Biostar H61MLB  ,LGA1155,Micro ATX,16 GB,2,0, 0,
 ECS A990FXM-A V1.0  ,AM3+,ATX,128 GB,4,0, 0,
 MSI A75MA-P35  ,FM1,Micro ATX,16 GB,2,0, 0,
 EVGA 120-SB-E682-KR  ,LGA1155,Micro ATX,16 GB,4,0, 0,
 Jetway JNF9A-Q67  ,LGA1155,Mini ITX,16 GB,2,0, 0,
 Biostar A880GZ  ,AM3+,Micro ATX,8 GB,2,5, 2,
 Intel DBS1200KP  ,LGA1155,Mini ITX,16 GB,2,0, 0,
 Jetway JTI61M5  ,LGA1155,Micro ATX,8 GB,2,0, 0,
 Asus F1A55-M LX PLUS  ,FM1,Micro ATX,32 GB,2,4, 1,
 MSI 760GM-P21 ,AM3+,Micro ATX,16 GB,2,0, 0,
 Jetway JNMF92-H61  ,LGA1155,Micro ATX,8 GB,2,0, 0,
 ASRock Z77 Professional  ,LGA1155,ATX,32 GB,4,5, 1,
 Foxconn A75M  ,FM1,Micro ATX,64 GB,4,0, 0,
 Gigabyte G1.Sniper M3  ,LGA1155,Micro ATX,32 GB,4,5, 1,
 ASRock AD2700-ITX  ,Integrated Atom D2700,Mini ITX,4 GB,2,0, 0,
 Biostar B75MU3+  ,LGA1155,Micro ATX,32 GB,4,0, 0,
 ASRock Q77M vPro  ,LGA1155,Micro ATX,32 GB,4,0, 0,
 ECS A890GXM-A2,AM3+,ATX,32 GB,4,0, 0,
 ECS H77H2-M  ,LGA1155,Micro ATX,32 GB,4,0, 0,
 Intel D2700MUD  ,Integrated Atom D2700,Mini ITX,4 GB,2,0, 0,
 ASRock Z77 OC Formula  ,LGA1155,EATX,32 GB,4,5, 5,
 Zotac H67ITX-D-E  ,LGA1155,Mini ITX,16 GB,2,0, 0,
 ECS A960M-M3  ,AM3+,Micro ATX,16 GB,2,4, 1,
 Asus E45M1-M PRO  ,Integrated E-Series E-450,Micro ATX,8 GB,2,0, 0,
 Asus F1A55-M LE R2.0  ,FM1,Micro ATX,32 GB,2,0, 0,
 ASRock Z77 WS  ,LGA1155,ATX,32 GB,4,5, 1,
 ASRock FM2A55M-DGS  ,FM2,Micro ATX,16 GB,2,4, 2,
 Gigabyte GA-F2A85X-UP4  ,FM2,ATX,64 GB,4,5, 1,
 MSI FM2-A75IA-E53  ,FM2,Mini ITX,32 GB,2,4, 2,
 ECS Z77H2-A2X DELUXE,LGA1155,ATX,32 GB,4,5, 1,
 ECS A75F2-A2,FM2,ATX,64 GB,2,4, 1,
 Gigabyte GA-Z77X-UD4H  ,LGA1155,ATX,32 GB,4,5, 4,
 MSI B75MA-P33  ,LGA1155,Micro ATX,16 GB,2,0, 0,
 Asus Z87-Deluxe  ,LGA1150,ATX,32 GB,4,5, 3,
 ASRock Z87 Extreme6/ac  ,LGA1150,ATX,32 GB,4,0, 0,
 MSI H87M-G43  ,LGA1150,Micro ATX,32 GB,4,5, 4,
 Asus P8Z77-V PRO/THNDRBLT  ,LGA1155,ATX,32 GB,4,0, 0,
 ECS B85H3-M,LGA1150,Micro ATX,32 GB,4,5, 1,
 ASRock B85M-HDS  ,LGA1150,Micro ATX,16 GB,2,0, 0,
 ASRock Z87 Extreme9/ac  ,LGA1150,ATX,32 GB,4,0, 0,
 ASRock Z87M OC Formula  ,LGA1150,Micro ATX,32 GB,4,0, 0,
 ASRock Q87M vPro  ,LGA1150,Micro ATX,32 GB,4,0, 0,
 EVGA 111-IB-E692-KR Stinger  ,LGA1155,Mini ITX,16 GB,2,0, 0,
 ECS Z87H3-A2X GOLDEN  ,LGA1150,ATX,32 GB,4,0, 0,
 Biostar Hi-Fi Z87X 3D  ,LGA1150,ATX,32 GB,4,0, 0,
 ASRock E3C224-4L  ,LGA1150,ATX,32 GB,4,0, 0,
 EVGA 150-SE-E789-KR  ,LGA2011,EATX,64 GB,8,5, 3,
 Foxconn H87MX-D  ,LGA1150,Micro ATX,16 GB,2,0, 0,
 Gigabyte GA-G1.Sniper A88X  ,FM2+,ATX,64 GB,4,0, 0,
 ASRock E3C224-V+  ,LGA1150,ATX,32 GB,4,0, 0,
 Asus A55M-A  ,FM2,Micro ATX,32 GB,2,0, 0,
 ASRock AD2550R/U3S3  ,Integrated Atom D2550,Mini ITX,4 GB,2,0, 0,
 Asus M5A97 LE R2.0 BOM  ,AM3+,ATX,32 GB,4,4, 1,
 Gigabyte GA-H81TN  ,LGA1150,Thin Mini ITX,16 GB,2,0, 0,
 Asus A88X-PLUS  ,FM2+,ATX,64 GB,4,5, 1,
 EVGA Z87 FTW  ,LGA1150,ATX,32 GB,4,5, 1,
 ASRock FM2A88M-HD+  ,FM2+,Micro ATX,32 GB,2,5, 3,
 ASRock FM2A75M Pro4+  ,FM2+,Micro ATX,64 GB,4,4, 4,
 Sapphire PURE Black 990FX  ,AM3+/AM3,ATX,16 GB,4,0, 0,
 MSI A78M-E45  ,FM2+,Micro ATX,64 GB,4,4, 12,
 ASRock C2550D4I  ,Integrated Atom C2550,Mini ITX,64 GB,4,4, 1,
 ASRock FM2A55M-HD+  ,FM2+,Micro ATX,32 GB,2,0, 0,
 Gigabyte G1.SNIPER Z5S  ,LGA1150,ATX,32 GB,4,5, 1,
 Biostar B85MG  ,LGA1150,Micro ATX,16 GB,2,4, 3,
 ASRock FM2A78M-ITX+  ,FM2+,Mini ITX,32 GB,2,0, 0,
 Gigabyte GA-Q87N  ,LGA1150,Mini ITX,16 GB,2,0, 0,
 Asus Z97-DELUXE,LGA1150,ATX,32 GB,4,5, 2,
 ASRock Fatal1ty H97 Killer  ,LGA1150,ATX,32 GB,4,5, 2,
 EVGA X79 Dark  ,LGA2011,EATX,64 GB,8,4, 1,
 Gigabyte GA-F2A58M-HD2  ,FM2+,Micro ATX,64 GB,2,4, 5,
 ASRock Z97 Extreme9  ,LGA1150,ATX,32 GB,4,5, 2,
 Biostar A88MQ  ,FM2+,Micro ATX,64 GB,4,0, 0,
 Foxconn H97M Plus  ,LGA1150,Micro ATX,32 GB,4,0, 0,
 ASRock FM2A88X PRO3+  ,FM2+,ATX,64 GB,4,5, 4,
 Asus X99-S  ,LGA2011-3,ATX,64 GB,8,0, 0,
 Gigabyte GA-Z87M-HD3  ,LGA1150,Micro ATX,16 GB,2,0, 0,
 ASRock Fatal1ty Z97 Professional  ,LGA1150,ATX,32 GB,4,0, 0,
 Gigabyte GA-X99-SOC Champion  ,LGA2011-3,EATX,32 GB,4,0, 0,
 MSI Z97A GAMING 9 ACK  ,LGA1150,ATX,32 GB,4,0, 0,
 Asus H97M-E/CSM/C/SI  ,LGA1150,Micro ATX,32 GB,4,0, 0,
 ASRock Fatal1ty X99X Killer/3.1  ,LGA2011-3,ATX,128 GB,8,0, 0,
 EVGA Z170 Classified  ,LGA1151,EATX,64 GB,4,4, 2,
 ASRock Fatal1ty Z170 Gaming K6+  ,LGA1151,ATX,64 GB,4,4, 2,
 ASRock Z170 Extreme6  ,LGA1151,ATX,64 GB,4,4, 2,
 ASRock Fatal1ty B150 Gaming K4/D3  ,LGA1151,ATX,64 GB,4,5, 1,
 ASRock B150M Pro4S/D3  ,LGA1151,Micro ATX,64 GB,4,0, 0,
 Asus B150-PLUS D3  ,LGA1151,ATX,64 GB,4,0, 0,
 Gigabyte GA-Z170X-SOC FORCE  ,LGA1151,EATX,64 GB,4,5, 1,
 ASRock Q170M vPro  ,LGA1151,Micro ATX,64 GB,4,0, 0,
 Gigabyte GA-MA790X-UD4P  ,AM3/AM2+/AM2,ATX,16 GB,4,0, 0,
 Gigabyte MW31-SP0  ,LGA1151,ATX,64 GB,4,0, 0,
 Asus H110M-E D3  ,LGA1151,Micro ATX,32 GB,2,0, 0,
 MSI CSM-H170M-A Pro  ,LGA1151,Micro ATX,64 GB,4,4, 1,
 MSI CSM-H110M Pro-VHL  ,LGA1151,Micro ATX,32 GB,2,5, 1,
 Biostar B150GT5  ,LGA1151,ATX,64 GB,4,0, 0,
 Gigabyte GA-990XA-UD3 R5  ,AM3+/AM3,ATX,32 GB,4,0, 0,
 Asus H110M-D D3  ,LGA1151,Micro ATX,32 GB,2,0, 0,
 ASRock FM2A88M Extreme4+ R2.0  ,FM2+,Micro ATX,64 GB,4,0, 0,
 ASRock H170 Performance/Hyper  ,LGA1151,ATX,64 GB,4,0, 0,
 ASRock B150 GAMING K4/HYPER  ,LGA1151,ATX,64 GB,4,0, 0,
 ASRock B150M Pro4V  ,LGA1151,Micro ATX,64 GB,4,4, 1,
 ASRock Fatal1ty E3V5 Performance Gaming/OC  ,LGA1151,ATX,64 GB,4,0, 0,
 Biostar RACING Z170GTN  ,LGA1151,Mini ITX,32 GB,2,0, 0,
 Supermicro C7Z270-PG  ,LGA1151,ATX,64 GB,4,0, 0,
 Gigabyte GA-B250M-Gaming 5  ,LGA1151,Micro ATX,64 GB,4,0, 0,
 ASRock Z270 Professional Gaming i7  ,LGA1151,ATX,64 GB,4,0, 0,
 Supermicro C7Z270-CG-L  ,LGA1151,ATX,64 GB,4,0, 0,
 Supermicro C7Z270-CG  ,LGA1151,ATX,64 GB,4,0, 0,
 MSI H310M PRO-VHL  ,LGA1151,Micro ATX,32 GB,2,0, 0,
 MSI H310M PRO-VL  ,LGA1151,Micro ATX,32 GB,2,0, 0,
 ASRock H310M-HDVP  ,LGA1151,Micro ATX,32 GB,2,0, 0,
 MSI X58 PLATINUM  ,LGA1366,ATX,24 GB,6,0, 0,
 Supermicro C9Z390-CG  ,LGA1151,ATX,128 GB,4,0, 0,
 Supermicro C9X299-PG300  ,LGA2066,ATX,128 GB,8,0, 0,
 Biostar Racing Z490T-Silver  ,LGA1200,Mini ITX,64 GB,2,0, 0,
 Biostar Z490GTN  ,LGA1200,Mini ITX,64 GB,2,0, 0,
 Biostar X470MH  ,AM4,Micro ATX,32 GB,2,0, 0,
 Gigabyte H410M HD3P  ,LGA1200,Micro ATX,64 GB,2,0, 0,
 Biostar Z590I Valkyrie  ,LGA1200,Mini ITX,64 GB,2,0, 0,
 Asus PRO H410M-C2/CSM  ,LGA1200,Micro ATX,64 GB,2,0, 0,
 Gigabyte B660M GAMING X  ,LGA1700,Micro ATX,192 GB,4,0, 0,
 Gigabyte Z690 GAMING X DDR4 V2  ,LGA1700,ATX,128 GB,4,0, 0,
 ASRock H610M/ac  ,LGA1700,Micro ATX,64 GB,2,0, 0,
 Asus PRIME H410M-F  ,LGA1200,Micro ATX,64 GB,2,0, 0,
 Asus PRIME H610M-F D4-CSM  ,LGA1700,Micro ATX,64 GB,2,0, 0,
 Gigabyte B760M POWER DDR4  ,LGA1700,Micro ATX,64 GB,2,0, 0,
 Biostar H510MX/E 2.0  ,LGA1200,Micro ATX,64 GB,2,0, 0,
 Biostar B760MH D4  ,LGA1700,Micro ATX,64 GB,2,0, 0,
 ASRock H610M-HDVP/D5 R2.0  ,LGA1700,Micro ATX,96 GB,2,0, 0,
 Asus PRIME B650M-K-CSM  ,AM5,Micro ATX,96 GB,2,0, 0,
 Asus PRIME A620M-K-CSM  ,AM5,Micro ATX,96 GB,2,0, 0,
 Gigabyte B760M D DDR4  ,LGA1700,Micro ATX,64 GB,2,0, 0,
 Biostar H610MS  ,LGA1700,Micro ATX,64 GB,2,0, 0,
 Biostar H610MHC-E  ,LGA1700,Micro ATX,64 GB,2,0, 0,
 Biostar H610MHD D5  ,LGA1700,Micro ATX,96 GB,2,0, 0,
 Biostar B650MT-E PRO  ,AM5,Micro ATX,192 GB,4,0, 0,
 Asus PRIME B760M-PLUS-CSM  ,LGA1700,Micro ATX,192 GB,4,0, 0,
 Biostar B560M-SILVER  ,LGA1200,Micro ATX,128 GB,4,0, 0,
 Asus P7H57D-V EVO  ,LGA1156,ATX,16 GB,4,0, 0,
 EVGA 132-LF-E655-KR  ,LGA1156,ATX,16 GB,4,0, 0,
 EVGA 141-LF-E658-KR  ,LGA1156,ATX,16 GB,4,0, 0,
 Intel DP55SB  ,LGA1156,Micro ATX,16 GB,4,0, 0,
 Intel DP55WG  ,LGA1156,ATX,16 GB,4,0, 0,
 Asus M4N75TD  ,AM3,ATX,16 GB,4,0, 0,
 MSI 740GM-P25  ,AM3,Micro ATX,8 GB,2,0, 0,
 MSI 760GM-E51  ,AM3,Micro ATX,16 GB,4,0, 0,
 MSI 785GTM-E45  ,AM3/AM2+/AM2,Micro ATX,8 GB,2,0, 0,
 MSI 790XT-G45  ,AM3/AM2+/AM2,ATX,16 GB,4,4, 1,
 Asus M4A79T DELUXE  ,AM3,ATX,16 GB,4,0, 0,
 MSI 870A-G54  ,AM3,ATX,16 GB,4,0, 0,
 Asus M4A87TD/USB3  ,AM3,ATX,16 GB,4,4, 1,
 Gigabyte GA-880GMA-UD2H  ,AM3,Micro ATX,16 GB,4,3, 1,
 Asus M4A89TD PRO/USB3  ,AM3,ATX,16 GB,4,0, 0,
